Lugar y fecha,Area General de Origen,Area específica de origen,Consecutivo,Destinatario,Cargo,Cuerpo Oficio,Remitente,Cargo,Copias,Elaboración
"Huixquilucan, Estado de México, a 24 de junio de 2021",Dirección General de Administración ,Subdirección de Sistemas ,ASUNTO: EXENTO DE ASISTENCIA,LIC. ALMA ROCÍO ROJAS PÉREZ,SUBDIRECTORA DE FACTOR HUMANO Y PRODUCTIVIDAD,"Estimada Licenciada Rojas Pérez:

Con fundamento en los artículos 88 fracción II y III de la Ley del Trabajo de los Servidores Públicos del Estado y Municipios; E142 del Reglamento Orgánico de la Administración Pública Municipal de Huixquilucan, Estado de México, y en atención a la Circular No. 12 de fecha 16 de junio de 2021, se solicita atentamente tenga bien instruir a quien corresponda, la exclusión de registro de asistencia del sensor biométrico a los siguientes servidores públicos:

NO. NÚMERO DE COBRO NOMBRE FORMATO DE EXENTO EN ORIGINAL
1 571 GUTIÉRREZ CHICHO ROGELIO SI
2 658 CORDERO MORENO ROSALBA PAULINA SI
3 1686 NAVA MARTÍNEZ GUSTAVO SI
4 1790 RANGEL NAVA ABIGAIL GREET SI
5 2018 TOVAR MEDINA EDUARDO SI
6 2052 CATILLEJO NIAVE MAYRA LOANA SI
7 4163 GARCÍA MAYORGA MARÍA TERESA SI
8 4298 CHOMBO MELEZ MA. ESTHER SI
9 4357 DÍAZ LEDEZMA BEATRIZ ENRIQUETA SI
10 4392 VILLAVICENCIO ARANA MARÍA DEL PILAR SI
11 565 MILLAN PALMA EDGAR SI
12 854 ARENAS GARRIDO VÍCTOR MANUEL SI
13 1756 ARANA CONTRERAS EDGAR SI
14 1793 GARNICA PIÑA JOSEFINA JUDITH SI
15 1800 PADRON ÁLVAREZ MARCO ANTONIO SI

Finalmente, hago de su conocimiento que, de ser autorizada dicha solicitud, será responsabilidad de esta área el registro de asistencia en LISTADOS INTERNOS, mismos que serán remitidos a la Subdirección de Factor Humano y Productividad de forma quincenal, a partir de la fecha del presente

Sin otro particular, reciba un cordial saludo.

",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 28 de junio de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/125/06/2021,LIC. JACOBO MAC-SWINEY TORRES,JEFE DE LA OFICINA DE PRESIDENCIA,"En atención al oficio OP/180/2021, de fecha 25 de junio del año en curso, mediante el cual solicita asignar un equipo de fotocopiado para las Oficinas Municipales de Enlace con la Secretaría de Relaciones Exteriores, ubicada en las Oficinas Administrativas El Fresko, al respecto me permito informar a Usted, que su solicitud ha sido atendida en tiempo y forma.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 29 de junio de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/126/06/2021,C. GERARDO ALEJANDRO SÁNCHEZ GUTIÉRREZ,"DIRECTOR DEL REGISTRO DEL PATRIMONIO PÚBLICO
Y DEL CATASTRO
","En atención al oficio DRPPYC/194/2021, de fecha 16 de junio del año en curso, mediante el cual solicita realizar el diagnostico de los equipos con número de inventario HUIX-095-ME-810 y HUIX-095-ME-809, mismos que presentan fallas de funcionamiento, al respecto me permito remitir a Usted, 2 dictámenes técnicos en original correspondientes a cada equipo, atendiendo así su solicitud en tiempo y forma.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 01 de julio de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/127/07/2021,C.P. EDITH EYEYO DE LA CRUZ,SUBTESORERA DE ADMINISTRACIÓN TRIBUTARIA,"En atención al oficio TM/STAT/73/2021, de fecha 24 de junio del año en curso, mediante el cual solicita realizar el diagnostico de 09 equipos de cómputo, para determinar su buen funcionamiento o bien la baja definitiva de los mismos, al respecto me permito remitir a Usted, 9 dictámenes técnicos en original correspondientes a cada equipo, atendiendo así su solicitud en tiempo y forma.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.


",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 02 de julio de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/128/07/2021,MTRA. MARÍA TERESA PADRÓN ALVAREZ,SUBDIRECTORA DE PROCESO ADMINISTRATIVO INTERNO,"Por medio del presente me permito informar a Usted que a la fecha se ha recibido de manera oportuna y satisfactoria el servicio de Internet Dedicado 50Mbps con troncales telefónicas para la oficina de Fresko, para el periodo que comprende del 01 al 31 de mayo del año en curso, correspondiente al contrato número AHU/LPN/34/2019, de igual forma adjunto al presente, factura original.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 02 de julio de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/129/07/2021,ARQ. JESSICA NABIL CASTILLO MARTÍNEZ,DIRECTORA GENERAL DE INFRAESTRUCTURA Y EDIFICIACIÓN,"En atención al oficio DGIE/760/2021, de fecha 17 de mayo del año en curso, mediante el cual solicita realizar el dictamen técnico de la computadora LAP TOP marca Lenovo con número de inventario HUIX-095-EV-ME-1636, al respecto me permito remitir a Usted, 1 dictamen técnico en original correspondiente al equipo antes mencionado, atendiendo así su solicitud en tiempo y forma.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 05 de julio de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/130/07/2021,LIC. KRISTIAN FERNANDEZ GALVAN,"DIRECTOR GENERAL DE DESARROLLO
ECONÓMICO Y EMPRESARIAL
","En atención al oficio DGDEyE/2021/00104, de fecha 29 de junio del año en curso, mediante el cual solicita la creación de un correo electrónico Institucional a nombre de la Lic. Areli Elizabeth Rojas Pérez, Jefa del Departamento de Gestión, Regulación y Licencias, al respecto me permito remitir a Usted, en sobre cerrado con el correo y la contraseña solicitada.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 05 de julio de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/132/07/2021,MTRA. MARÍA TERESA PADRÓN ALVAREZ,SUBDIRECTORA DE PROCESO ADMINISTRATIVO INTERNO,"Por medio del presente me permito informar a Usted que a la fecha se ha recibido de manera oportuna y satisfactoria el servicio de Correo Electrónico, para el periodo que comprende del 01 al 30 de junio del año en curso, correspondiente al contrato número AHU/AD/54/2021, de igual forma adjunto al presente, factura original con número de folio 0121.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 05 de julio de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/133/07/2021,MTRA. MARÍA TERESA PADRÓN ALVAREZ,SUBDIRECTORA DE PROCESO ADMINISTRATIVO INTERNO,"Por medio del presente me permito informar a Usted que a la fecha se ha recibido de manera oportuna y satisfactoria el servicio de Hospedaje de Páginas Web, para el periodo que comprende del 01 al 30 de junio del año en curso, correspondiente al contrato número AHU/AD/02/2021, de igual forma adjunto al presente, factura original con número de folio 0122.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 07 de julio de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/134/07/2021,LIC. ALMA ROCÍO ROJAS PÉREZ,"SUBIDRECTORA DE FACTOR 
HUMANO Y PRODUCTIVIDAD
","Por medio del presente, solicito a Usted de la manera más atenta, si no existe inconveniente alguno gire sus apreciables instrucciones a quien corresponda a efecto de realizar la justificación del siguiente servidor público.

N/P N/C NOMBRE FECHA JUSTIFICACIÓN
1 197 REYES SOTO SUSANA 14 Y 15 DE JULIO DE 2021 (TODO EL DÍA) REALIZARA SU TRABAJO EN PALACIO MUNICIPAL, CUBRIENDO SU JORNADA LABORAL EN DICHAS INSTALACIONES

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 15 de julio de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/135/07/2021,LIC. ALMA ROCÍO ROJAS PÉREZ,"SUBIDRECTORA DE FACTOR 
HUMANO Y PRODUCTIVIDAD
","Por medio del presente, solicito a Usted de la manera más atenta, si no existe inconveniente alguno gire sus apreciables instrucciones a quien corresponda a efecto de realizar la justificación del siguiente servidor público.

N/P N/C NOMBRE FECHA JUSTIFICACIÓN
1 197 REYES SOTO SUSANA 16 DE JULIO DE 2021 (TODO EL DÍA) REALIZARÁ SU TRABAJO EN PALACIO MUNICIPAL, CUBRIENDO SU JORNADA LABORAL EN DICHAS INSTALACIONES

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 09 de julio de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/13/07/2021,LIC. ALMA ROCÍO ROJAS PÉREZ ,SUBTESORERA DE FACTOR HUMANO Y PRODUCTIVIDAD,"En atención al oficio SFHP/0456/07/2021, de fecha 05 de julio del año en curso, mediante el cual solicita dictamen técnico de equipo UPS y configuraciones necesarias en 05 equipos para el buen funcionamiento del sistema de nómina ASPEL-NOI, remito a usted, 01 dictamen técnico en original del equipo UPS marca APC y con respecto a la configuración de los 05 equipos de nómina, me permito informar que su solicitud ha sido atendida en tiempo y forma.
De igual forma, le comento que esta Subdirección no cuenta con presupuesto para la sustitución del equipo UPS.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 07 de enero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/001/01/2020,LIC. ALMA ROCÍO ROJAS PÉREZ,"SUBIDRECTORA DE FACTOR 
HUMANO Y PRODUCTIVIDAD
","
Por medio del presente, solicito a Usted de la manera más atenta, si no existe inconveniente alguno gire sus apreciables instrucciones a quien corresponda a efecto de realizar la justificación del siguiente servidor público.

N/P N/C NOMBRE FECHA JUSTIFICACIÓN
1 335 FRANCISCO NAVA MONTOYA 06/01/2020 (SALIDA) SE ENCONTRABA EN CONSULTA MÉDICA

Anexo constancia de permanencia ISSEMYM para su trámite correspondiente.
Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 07 de enero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/001B/01/2021,LIC. ALMA ROCÍO ROJAS PÉREZ,"SUBDIRECTORA DE FACTOR HUMANO 
Y PRODUCTIVIDAD
","Por medio del presente, solicito a Usted, de la manera más atenta, de no existir inconveniente alguno gire sus apreciables instrucciones a efecto de realizar el Alta laboral del C. Arana Contreras Edgar, con categoría de Asistente Administrativo “C”, en el Departamento de Mantenimiento y Soporte Técnico, percibiendo un sueldo neto de $10,081.00 (Diez Mil Ochenta y un Pesos 00/100 M.N.), a partir de la primera quincena del mes de enero del año en curso, de igual forma quede exento del registro de asistencia mediante el sistema de lector biométrico, ya que se ha implementado un plan de rotación de personal con la finalidad de brindar una atención oportuna a los reportes en los diferentes inmuebles ubicados tanto en Cabecera Municipal (Palacio Municipal, Edificio Administrativo Huixquilucan, Ex cinema), así como en la Zona Residencial (Pirules, Fresko, San Fernando), entre otros, esto con la finalidad de cumplir con las actividades del puesto que desempeña, toda vez que a así lo requiere esta Subdirección a mi digno cargo.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 04 de enero de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/002/01/2020,LIC. REINA JAZMIN RINCÓN MUCIÑO,"SUBDIRECTORA DE PROCESO
ADMINISTRATIVO INTERNO
","En respuesta a su oficio DGA/SPAI/009/01/2020, de fecha 08 de enero de 2020 donde solicita el “Informe de Actividades correspondiente al mes de diciembre y cuarto trimestre octubre-diciembre 2019”, le comento que adjunto al presente encontrará el formato con la información requerida en forma impresa, misma que ya ha sido enviada al correo electrónico proporcionado.

Sin otro particular por el momento, quedo a sus ordenes.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 09 de enero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/003/01/2020,LIC. ALMA ROCÍO ROJAS PÉREZ,"SUBIDRECTORA DE FACTOR 
HUMANO Y PRODUCTIVIDAD 
","Por medio del presente me permito remitir a Usted, registro interno del control de asistencia del personal adscrito a esta Subdirección a mi digno cargo del periodo que comprende del 01 al 15 de diciembre del año 2019, dando así cumplimiento a lo establecido en la CIRCULAR No. 002, correspondiente al año 20219 

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 07 de enero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/004/01/2020,LIC. ALMA ROCÍO ROJAS PÉREZ,"SUBIDRECTORA DE FACTOR 
HUMANO Y PRODUCTIVIDAD 
","Por medio del presente me permito remitir a Usted, registro interno del control de asistencia del personal adscrito a esta Subdirección a mi digno cargo del periodo que comprende del 16 al 31 de diciembre del año 2019, dando así cumplimiento a lo establecido en la CIRCULAR No. 002, correspondiente al año 20219 

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 10 de enero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/005/01/2020,LIC. ALMA ROCÍO ROJAS PÉREZ,"SUBIDRECTORA DE FACTOR 
HUMANO Y PRODUCTIVIDAD
","Por medio del presente, solicito a Usted de la manera más atenta, si no existe inconveniente alguno gire sus apreciables instrucciones a quien corresponda a efecto de realizar la justificación del siguiente servidor público.

N/P N/C NOMBRE FECHA JUSTIFICACIÓN
1 197 SUSANA REYES SOTO 09/01/2019 (SALIDA) SE ENCONTRABA EN CONSULTA MÉDICA

Remito constancia de permanencia original, para su atención procedente.
Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 13 de enero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/006/01/2020,LIC. ALMA ROCÍO ROJAS PÉREZ,"SUBIDRECTORA DE FACTOR 
HUMANO Y PRODUCTIVIDAD
","Por medio del presente remito a Usted, formato de vacaciones del C. Ángel Herrera Tello con número de cobro 460, correspondiente al 1er. Periodo 2019, mismo que comprende del 07 al 28 de febrero del año en curso, quien se encuentra adscrito a la Dirección General de Administración en esta Subdirección a mi cargo, para su atención procedente.
Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 13 de enero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/007/01/2020,"
MTRA. VIANNEY JASSO PADILLA","SUBIDRECTORA DE RECURSOS
MATERIALES Y ADQUISICIONES","Por medio del presente, me permito solicitar a Usted, gire sus apreciables instrucciones a quien corresponda a efecto de realizar la adquisición de SUMINISTRO DE ÚTILES Y MATERIALES PARA LOS ÉQUIPOS Y BIENES INFORMÁTICOS CON LOS QUE CUENTAL EL MUNICIPIO.
Anexo al presente encontrará las 7 requisiciones en original correspondientes a dicho servicio, así como anexo técnico.
Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
